,xxx,HOMO-3/LUMO,HOMO-3/LUMO+1,HOMO-3/LUMO+2,HOMO-3/LUMO+3,HOMO-2/LUMO,HOMO-2/LUMO+1,HOMO-2/LUMO+2,HOMO-2/LUMO+3,HOMO-1/LUMO,HOMO-1/LUMO+1,HOMO-1/LUMO+2,HOMO-1/LUMO+3,HOMO/LUMO,HOMO/LUMO+1,HOMO/LUMO+2,HOMO/LUMO+3,IP,EA
2396,[Cl:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[H:21].[H-:2],0.5083535798070261,0.5431554680019408,0.5610158078329629,0.5752095858235288,0.4680586835504771,0.5028431901035462,0.5207561877213045,0.5349603168023473,0.4561250410432418,0.4908869660792149,0.5087832468040332,0.522911006441866,0.40665386085779387,0.4414842708444337,0.4592892455719122,0.4736026665480729,0.32440260025499323,-0.10416281476706526
2397,[C:4](=[C:5](/[N:11]([H:12])[H:13])[N+:21]([O-:22])[O:23])(\[N:31]([H:32])[H:33])[H:41].[Cl-:1].[F:2][H:3],0.40508071065672835,0.48209630965097744,0.5094415118591895,0.5245276952675987,0.38773703868672343,0.46488087076606516,0.49215229962504453,0.5072714338993312,0.34397888225747375,0.4210667456040829,0.44831904189027283,0.46348108060951987,0.2831424902348462,0.3603005087632634,0.3875654389830775,0.4026622897325963,0.2731206624950571,-0.030368680836579766
2398,[Br-:1].[C:4](=[C:5](/[H:11])[C:21]#[N:22])(\[N+:31]([O-:32])[O:33])[N:41]([H:42])[H:43].[Cl:2][H:3],0.4308597229212355,0.4485145551667549,0.47391577395697865,0.49655322694113535,0.4175679532958599,0.43518373071216665,0.4606091862589561,0.48334294929135657,0.37308284057253166,0.39059976139148345,0.4160453089001773,0.43868470809036814,0.10922497345502254,0.12688169972016633,0.15252050133609527,0.17531089320367296,0.316178611889034,-0.004605537751459676
2399,[C:4](=[C:5]([C:11]#[N:12])[C:21]#[N:22])([H:31])[N:41]([H:42])[H:43].[Cl-:1].[F:2][H:3],0.4465361739910355,0.4853153445848414,0.5069194793468761,0.5281508059678954,0.4365341217632118,0.4753220128206722,0.49715990839472524,0.5184413634606341,0.39270741174141544,0.43143731339101893,0.4531412671101539,0.47436007590048,0.23917829745030988,0.2776669347061699,0.29987814674706653,0.3207677815143078,0.33137054695551427,-0.006437233852080904
2400,[Cl:1][C@:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([C:11]([H:12])([H:13])[H:14])[H:21].[F-:2],0.5044894431010902,0.5248827829256218,0.5377581383616212,0.5562225392690775,0.4964319583151041,0.5168470089441595,0.529659419452989,0.5481120762758598,0.46951577378535314,0.4898553830524236,0.5028509166523237,0.521294932651691,0.46234631543841453,0.4826204454747075,0.49546803288299845,0.5140493899410103,0.40479633786429475,-0.08972666297800168
2401,[Br:1][C@:5]([C:4]([H:3])([N:31]([H:32])[H:33])[H:41])([N:11]([H:12])[H:13])[H:21].[H-:2],0.43098437747126433,0.49588907461435927,0.5142185170441939,0.5286145730621389,0.4178068002376133,0.48280457986742215,0.5010433715395625,0.5155582029833627,0.3983151054609527,0.4632829828822637,0.4814833998539366,0.4959770974412284,0.3794727164830401,0.4444776509596199,0.462662907028486,0.4772029791565943,0.32952269286058883,-0.07659855943158689
2402,[Br:2][H:3].[C:4](=[C:5]([C:11]#[N:12])[H:21])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44].[Cl-:1],0.43012544030362587,0.48504052275286674,0.5052258460740682,0.5232069936755344,0.4144364592113662,0.4693640486581395,0.4895839733307322,0.507469633866766,0.38796313553204875,0.4429482954607374,0.4630849660233804,0.48087547392673935,0.23877488243874953,0.29392499077569967,0.31418309292929936,0.33190050753669026,0.33679115218230465,-0.009690207021371022
2403,[Cl:1][C@:5]([C:4]([H:3])([H:31])[N:41]([H:42])[H:43])([N+:11]([O-:12])[O:13])[C:21]([H:22])([H:23])[H:24].[F-:2],0.4125738549097818,0.49004790757559624,0.5186366292894801,0.5438521846847477,0.3991947932313561,0.4767081825012909,0.5052762196518106,0.5305794791871661,0.36432479240164495,0.4417342753044068,0.4704368976976833,0.49561308680261823,0.33796532982424243,0.4154393107045575,0.44401331891537793,0.469307383482165,0.33126843222037483,-0.03612426383866678
2404,[C:4](=[C:5](/[N:11]([H:12])[H:13])[N+:21]([O-:22])[O:23])(\[H:31])[C:41]([H:42])([H:43])[H:44].[Cl-:1].[H:2][H:3],0.4082789318030013,0.4806098883783931,0.5077663614503257,0.526817756636514,0.3848332985083036,0.457268334781468,0.48433147482400624,0.5035681893759786,0.3416117426282672,0.41389914495611935,0.44099492873033175,0.4601630812804617,0.2870678359200237,0.359562523863501,0.3864584223106944,0.40553957909127514,0.28949580769968075,-0.023350603069165105
2405,[C:4](=[C:5](/[C:11]#[N:12])[C:21]([H:22])([H:23])[H:24])(\[C:31]([H:32])([H:33])[H:34])[H:41].[Cl-:1].[F:2][H:3],0.44424823859965273,0.526306118448175,0.5427356226771555,0.5618954275684138,0.4313565008538431,0.5134915499998639,0.5299585305249119,0.5491160340144889,0.4068929680430843,0.4890196401309724,0.505468727896046,0.5246061070448584,0.31344241283108454,0.3957582156980587,0.4122257421868484,0.43122491402814855,0.33681818549336945,-0.019345359665555246
2406,[C:4](=[C:5]([C:11]#[N:12])[C:21]#[N:22])([N:31]([H:32])[H:33])[H:41].[Cl-:1].[Cl:2][H:3],0.43582846206993703,0.473200349611118,0.49428037635917865,0.5122837609716757,0.4282185469822236,0.46553528406259775,0.48684403133491755,0.5049210825200262,0.3928153869034138,0.4300925649906059,0.451260758098459,0.46929846758217586,0.23421412280784404,0.27145028312057484,0.29296270995390905,0.31086258873631917,0.3285574483850085,-0.005021702391134519
2407,[Br-:1].[C:4](=[C:5](/[N:11]([H:12])[H:13])[C:21]#[N:22])(\[C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43].[H:2][H:3],0.42782247901619985,0.48277059208012585,0.49858549288263126,0.5226427072348552,0.3989571032540227,0.45381777374993854,0.4696421818026509,0.49372333964193055,0.3642466174817348,0.41928156002875117,0.43497971501236776,0.45913855765053635,0.29780082833758365,0.35269612096157765,0.36847678288345814,0.39254607980221523,0.281955374684766,-0.031014124546529926
2408,[Cl:1][C@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43])([C:11]([H:12])([H:13])[H:14])[C:21]#[N:22].[F-:2],0.48402342825007383,0.5155498732287664,0.535334698297133,0.5606297816379366,0.4630117953009636,0.49464958799537523,0.514407467786727,0.5396887373935897,0.4479106361655303,0.47951498903956474,0.4992554191892625,0.5245629003367455,0.39472081559674377,0.4264073653717578,0.44612766949630434,0.4715126550657246,0.34310406834559,-0.0743798768033068
2409,[F:1][C:5]([C:4]([H:3])([H:31])[C:41]#[N:42])([N:11]([H:12])[H:13])[N:21]([H:22])[H:23].[H-:2],0.5010112838071896,0.5252461609193404,0.5454249463949332,0.5709377047083779,0.48328296092198675,0.5075351288467204,0.5277590323632804,0.553214277828022,0.43400483636055276,0.45833761378486476,0.4785260551604059,0.5040710520870985,0.40549803147930624,0.4298969412989651,0.4501613140116307,0.4756458501047054,0.34501077657007684,-0.08819590122688747
2410,[Br-:1].[C:4](=[C:5](/[H:11])[C:21]([H:22])([H:23])[H:24])(\[C:31]([H:32])([H:33])[H:34])[H:41].[Cl:2][H:3],0.4369489176388586,0.48184087671110626,0.5113389548236341,0.5237713740709738,0.42118596543287434,0.4660680450657897,0.4956178723652137,0.5079508743967038,0.4051157365601018,0.44994647970936785,0.47948768606694675,0.49176356615660505,0.3570611378011672,0.40196474525269543,0.43146620326533897,0.4439623489421621,0.31223992247400767,-0.0570573348653183
2411,[Br:1][C@:5]([C:4]([H:3])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43])([N+:11]([O-:12])[O:13])[C:21]([H:22])([H:23])[H:24].[F-:2],0.40070786608450887,0.45446101370163755,0.48699240199381444,0.511890581869451,0.38914969417878764,0.4427895785010093,0.47537391822516256,0.5002299888438334,0.3604942498179482,0.4141517296362167,0.4467841651728651,0.4716730237513058,0.3422259758051676,0.3956578405585721,0.428264500930183,0.4532069401330429,0.31913720915949695,-0.04240844227210392
2412,[Cl:1][C@:5]([C@:4]([H:3])([N+:31]([O-:32])[O:33])[N:41]([H:42])[H:43])([H:11])[N+:21]([O-:22])[O:23].[H-:2],0.4083145269062043,0.4444536843815895,0.48533311377111693,0.5135024116084791,0.39000725777042183,0.4258466120576883,0.4668384199448353,0.49512186831036137,0.358763949613422,0.3947431457008797,0.435765827007265,0.4637083436401904,0.2464372724232177,0.2828901987850729,0.3233708020358713,0.351562497900108,0.3225681424097696,-0.023625310386756693
2413,[Cl:1][C@:5]([C@:4]([H:3])([N+:31]([O-:32])[O:33])[C:41]([H:42])([H:43])[H:44])([N:11]([H:12])[H:13])[N+:21]([O-:22])[O:23].[H-:2],0.4003017307397836,0.44026317047228786,0.47997353391203806,0.5102078989081373,0.381687669000211,0.42140790999941247,0.4611874532950505,0.49171364005090634,0.35199968784751157,0.3919560607661686,0.43156551748282057,0.46187567078167396,0.29289242480361594,0.3331344207181857,0.37238907706205965,0.4027402899874152,0.32044394282987737,-0.022946403973791604
2414,[Cl-:2].[Cl:1][C@:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([N+:11]([O-:12])[O:13])[N:21]([H:22])[H:23],0.4063843247362217,0.47110681131550003,0.5050276214399776,0.5303374606180156,0.3949755377864366,0.4596256065602007,0.49364130247586163,0.5190369025196315,0.3694238163433436,0.4340071519656986,0.4679957639380687,0.4932997974614777,0.3367663177668146,0.40138634794505207,0.43522868970766365,0.46065448053124686,0.329585818345279,-0.028516632674180982
2415,[C:4](=[C:5](/[N:11]([H:12])[H:13])[N+:21]([O-:22])[O:23])(\[C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43].[Cl-:1].[H:2][H:3],0.4072724421953134,0.47757759424097623,0.5045526101200991,0.520099479463523,0.3866077264074521,0.4570672033557777,0.4839752768408566,0.4996011118180624,0.336216457120427,0.4066970443086464,0.4335217850179819,0.4492099288919705,0.2828984324703029,0.35336810879911645,0.38031898495122707,0.39584745464448146,0.2671442143992894,-0.0316042490547089
2416,[Cl:1][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[C:21]#[N:22].[H-:2],0.471050966920364,0.4970975714004087,0.5231950879113282,0.5473703943011643,0.4575624825500292,0.48375378021943505,0.5098250443925488,0.5339312573325747,0.42352391064002104,0.44969178926279463,0.47565824101774445,0.49987278081193515,0.2920094633483569,0.3181098790096909,0.3444507615927092,0.368485668405639,0.350814373168485,-0.0304681753867184
2417,[F-:2].[F:1][C@:5]([C:4]([H:3])([H:31])[C:41]([H:42])([H:43])[H:44])([C:11]#[N:12])[H:21],0.5343059364363943,0.5523881120028686,0.5918495856357521,0.6138130874464173,0.5174894500008064,0.5355625073322094,0.5750281352916484,0.597136231971941,0.4992922542036774,0.5174363860754149,0.5569199648375825,0.5790701975563264,0.48315713655610315,0.5012628810283234,0.5405605990654303,0.5628849435988197,0.43042936652948577,-0.08878413836138224
2418,[Br:2][H:3].[C:4](=[C:5](/[C:11]([H:12])([H:13])[H:14])[H:21])(\[H:31])[N:41]([H:42])[H:43].[Cl-:1],0.4469798851100618,0.49748240264426746,0.5130892168914504,0.5298151098061006,0.42798630261663373,0.4784524456760121,0.4940351240901248,0.5107088536746174,0.4030149774804281,0.4534919412827868,0.4691391061558674,0.48583259732118034,0.3350480301822488,0.3855660737916836,0.40108397605992147,0.4179143672568236,0.28264484870933587,-0.0671181201919763
2419,[Br:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([N+:11]([O-:12])[O:13])[C:21]([H:22])([H:23])[H:24].[F-:2],0.4085033766529541,0.46736844435487157,0.5201031455045819,0.5468352182474836,0.39570513033146626,0.45457730794649925,0.5074972399069255,0.534319886193145,0.37887421811560656,0.43779445360202107,0.4906300296560824,0.5174256840613946,0.35061247891390734,0.40946394714240186,0.4622458855737929,0.4889545223170333,0.34530714005547025,-0.02927060761766322
2420,[C:4](=[C:5](/[C:11]#[N:12])[N:21]([H:22])[H:23])(\[N:31]([H:32])[H:33])[C:41]#[N:42].[F-:1].[H:2][H:3],0.472312010681643,0.5160586498906111,0.5389079344525426,0.5577279970135572,0.44858175765841163,0.49242673091613487,0.5155749516918428,0.5344726925804847,0.37888531969730244,0.42268730598011084,0.4457213618006075,0.4644707789231906,0.20206813959751405,0.24529362543044703,0.26923664788842194,0.28759229201171543,0.31145173469454923,-0.012720346243391415
2421,[Cl:1][C@:5]([C:4]([H:3])([C:31]([H:32])([H:33])[H:34])[H:41])([H:11])[N+:21]([O-:22])[O:23].[F-:2],0.42211003257775764,0.5063457814526123,0.5386113172521959,0.5596615572010861,0.41181738065991336,0.49613726978007594,0.528502019653722,0.5496529123557665,0.39006238240443236,0.4742625653588335,0.506540130966449,0.5276113814805815,0.35120669742045857,0.4353396331409868,0.46772643941302805,0.48892665521001255,0.3539383857285857,-0.032860762485246046
2422,[Br:2][H:3].[C:4](=[C:5]([C:11]#[N:12])[C:21]#[N:22])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43].[Cl-:1],0.41383142443833465,0.45470757362043307,0.4650215017530181,0.489308363680364,0.40552597733418755,0.4462986866889542,0.45676276755606865,0.48093952737840223,0.37495590568167475,0.4154439446187833,0.42582896730420633,0.4502464251116384,0.32345797161657286,0.3642444705497486,0.37425488541489116,0.3991353756650517,0.31075099899938097,-0.02499047962204071
2423,[Br:1][C:5]([C:4]([H:3])([H:31])[H:41])([C:11]([H:12])([H:13])[H:14])[H:21].[Cl-:2],0.46736877258973575,0.5291165066914784,0.5609974718706826,0.577345909420404,0.4355453040829252,0.49729186605681,0.5292186018738738,0.5455885584106103,0.4138218874578149,0.4755552846749468,0.5074648239010747,0.5237648508937978,0.3997817752415861,0.46146176354495294,0.49339003726701935,0.5097709790792755,0.3620345839533595,-0.0676682901000392
2424,[C:4](=[C:5](/[C:11]([H:12])([H:13])[H:14])[N:21]([H:22])[H:23])(\[C:31]#[N:32])[H:41].[Cl-:1].[H:2][H:3],0.44012438186528674,0.5061632736697008,0.5217266952071076,0.5440175648956334,0.4339894065815044,0.5001321461678679,0.5157010569195288,0.5379889118255237,0.3996112401968074,0.4656054084676124,0.4812180525365922,0.5034726518510286,0.32242312953642827,0.3884577043105279,0.4040628276911359,0.4262467888247741,0.3017195928231161,-0.03463101048032806
2425,[Cl:1][C@:5]([C:4]([H:3])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43])([H:11])[C:21]#[N:22].[F-:2],0.47559125089229,0.499519093005717,0.5235333034439055,0.5427208106171572,0.45559458272712716,0.47958513577375683,0.503570438900875,0.5227300288544374,0.43282284266411997,0.45676791895985813,0.48074564763287314,0.49993748546493866,0.3899175161728527,0.4140055608930829,0.4379648901946833,0.45729325615881605,0.34020429013684,-0.07663799556391139
2426,[Br-:1].[C:4](=[C:5](/[C:11]#[N:12])[H:21])(\[N:31]([H:32])[H:33])[C:41]#[N:42].[Cl:2][H:3],0.44540035093420205,0.47064750184811066,0.484438903783837,0.5018162348113554,0.43177735571553877,0.4570644481640419,0.4711121579837766,0.4884127638421945,0.3817042501659145,0.4071671977411902,0.42101468848044216,0.4386693496684594,0.06509292234085019,0.0901148393442781,0.10447569505524149,0.12160130868038892,0.3339365793939217,0.00891871441568232
2427,[C:4](=[C:5]([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24])([H:31])[H:41].[Cl-:1].[H:2][H:3],0.4975535095497352,0.5487273629852139,0.5738086038919921,0.5923792991299617,0.4655443843689945,0.5167295944917968,0.5417877643834257,0.5604509522726888,0.4421200004801533,0.49334398435582905,0.518365514107976,0.5369565368964114,0.3764572509773884,0.42768794970404633,0.45270015178970635,0.47152726886145635,0.320072367369359,-0.07444683814334092
2428,[Cl:1][C@:5]([C:4]([H:3])([H:31])[N:41]([H:42])[H:43])([C:11]#[N:12])[H:21].[F-:2],0.48550313333914896,0.5172270954318436,0.5456687229196422,0.5685000500990673,0.4621232255812253,0.49398774432832393,0.5222823165580686,0.5452346308760312,0.4495598265001144,0.4814132433506629,0.5097321870070847,0.5326977734263775,0.3919948821296927,0.4238304103478627,0.4523131380658386,0.47530526888661073,0.3565901497712409,-0.06711687537817845
2429,[Cl:1][C@:5]([C@:4]([H:3])([C:31]([H:32])([H:33])[H:34])[C:41]#[N:42])([H:11])[N:21]([H:22])[H:23].[F-:2],0.49763644441752664,0.5134846671976343,0.53151364105594,0.5511611396924628,0.4789798077252625,0.4948733722077069,0.5129435890653712,0.5326602508705491,0.4627554159788,0.47870485575820326,0.49666507228503465,0.5164194860405795,0.4323553110095141,0.4482881677097003,0.46623130395678364,0.486002856395871,0.3695724128281936,-0.0900382619410755
2430,[Br:1][C@:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]#[N:42])([C:11]([H:12])([H:13])[H:14])[H:21].[Cl-:2],0.4320204333665423,0.47378958960542417,0.49375365325853826,0.5119152952616387,0.41999233090803945,0.46181342663879577,0.48178153034117466,0.4999525627589875,0.4101479159534975,0.45198589871620876,0.4719354780345836,0.49015829756594353,0.39137615371898143,0.4331727467936318,0.45314144181383975,0.47128556519108,0.36262349333702765,-0.050307329081827036
2431,[Br-:1].[C:4](=[C:5](/[N:11]([H:12])[H:13])[N+:21]([O-:22])[O:23])(\[C:31]([H:32])([H:33])[H:34])[N:41]([H:42])[H:43].[H:2][H:3],0.3984716414694069,0.4530901312257389,0.4826176153604008,0.506784676594669,0.37652689443274523,0.4312907659956263,0.46082848459084236,0.48511132117375616,0.33739038242880914,0.3921331028366354,0.42154296615728554,0.4458567853893588,0.28536445542621686,0.34020656071494215,0.369810751566344,0.3938393224400928,0.26887883698169707,-0.031080733733322218
2432,[C:4](=[C:5]([H:11])[N:21]([H:22])[H:23])([C:31]([H:32])([H:33])[H:34])[C:41]([H:42])([H:43])[H:44].[Cl-:1].[F:2][H:3],0.4975410282054943,0.5364363090983618,0.5513802115522823,0.5673792330552128,0.4777870338050249,0.5167101485656767,0.5316660509756105,0.547702029565374,0.443625387451803,0.4826158590633328,0.4975311366596696,0.5136426124465304,0.35773880331571933,0.3966218396955065,0.4114995125472646,0.4275836855645944,0.2762190188203647,-0.09468080844552854
2433,[C:4](=[C:5]([H:11])[H:21])([C:31]#[N:32])[C:41]([H:42])([H:43])[H:44].[Cl-:1].[Cl:2][H:3],0.43133109562550154,0.5098393638903376,0.5200719150292151,0.5388796711324426,0.41923354166782084,0.49791435041446697,0.5080653504015499,0.5269143329114956,0.4058274803201452,0.4844449025418034,0.49447670663684706,0.5133331583496773,0.31018285107917815,0.38904276130868415,0.3990509712663208,0.4177427340812847,0.34808625953892525,-0.016025528167043245
2434,[Br-:1].[C:4](=[C:5]([H:11])[H:21])([C:31]#[N:32])[C:41]([H:42])([H:43])[H:44].[H:2][H:3],0.44913266581326416,0.5072254793216227,0.5314694111430734,0.5551790833226838,0.4199636428901582,0.4779904955658436,0.502362633609195,0.5259107548671972,0.3878953496115581,0.44598756409057866,0.4702059237523046,0.4938989276964348,0.2833868602720329,0.3414919705092817,0.3661280888981227,0.3895087555151924,0.3476422929510594,-0.013791982575807618
2435,[Cl:1][C@:5]([C:4]([H:3])([H:31])[N:41]([H:42])[H:43])([N:11]([H:12])[H:13])[H:21].[F-:2],0.49200582033271595,0.5274093029865684,0.5450496873424522,0.5613290903000449,0.4728036209155599,0.5081606783339299,0.5257260314643558,0.5420538589127867,0.4469826725481701,0.48237682238548435,0.4999987699178899,0.5162820463849128,0.4203404443012394,0.4557711263022951,0.47338027304446967,0.48972721178139633,0.3392006339732996,-0.11038517808899959
2436,[Br-:1].[C:4](=[C:5](/[H:11])[N+:21]([O-:22])[O:23])(\[N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44].[H:2][H:3],0.391417382581184,0.4512498254874336,0.48053330509674164,0.5041434437720899,0.3743093533075443,0.43413610202804376,0.4635410051251692,0.487189650010837,0.3537187383124915,0.41356778271170763,0.4428139131014152,0.4664830884950445,0.30168539298312985,0.3616459297983399,0.39095057745038797,0.41446765479239656,0.2871461186006084,-0.027180378334331668
2437,[Br-:1].[C:4](=[C:5](/[C:11]([H:12])([H:13])[H:14])[N:21]([H:22])[H:23])(\[H:31])[C:41]([H:42])([H:43])[H:44].[F:2][H:3],0.46935333558137476,0.5169889432438958,0.5365668804113122,0.5580772830314407,0.42436435721527366,0.4720219315785593,0.491629122017358,0.5131351820506497,0.40280346975505044,0.45039316060504103,0.4700609441917889,0.4915869851751339,0.3325380597617405,0.3801951308414325,0.39979398148299167,0.4213410124690647,0.27702769633742336,-0.0677719329315206
2438,[Cl:1][C@:5]([C:4]([H:3])([H:31])[N:41]([H:42])[H:43])([C:11]([H:12])([H:13])[H:14])[N+:21]([O-:22])[O:23].[H-:2],0.40688434782317673,0.48475202553849356,0.512675188923098,0.5353072057037425,0.38912818376359165,0.46703033555404766,0.4949553316788773,0.5176751209427979,0.3528918419973562,0.4307728485848198,0.4588162328227246,0.4814020804598977,0.32967888849390603,0.40758346276517693,0.4354012645006777,0.45813913000197626,0.3232117483103951,-0.032104167713292615
2439,[Cl:1][C:5]([C:4]([H:3])([N:31]([H:32])[H:33])[H:41])([N+:11]([O-:12])[O:13])[N+:21]([O-:22])[O:23].[H-:2],0.4088937768370788,0.4329284624647588,0.4815367436563974,0.5110167835889152,0.38861800585779466,0.41255454889606485,0.46120879908784873,0.49067370635049057,0.3568274421730747,0.38080956011811473,0.429693633719716,0.45909890237965134,0.2171667055320987,0.2414298959291182,0.2899612336215635,0.3190710790878434,0.3291689018355521,-0.019066759976621293
2440,[Br:1][C@:5]([C:4]([H:3])([H:31])[N:41]([H:42])[H:43])([N+:11]([O-:12])[O:13])[N:21]([H:22])[H:23].[F-:2],0.4058325005932241,0.4570335919774159,0.49712152080075833,0.5186932713624028,0.3909989142294773,0.4420835396687702,0.4822705846948856,0.5039393164090789,0.36287104933899883,0.4140450964647471,0.45430676997670466,0.4758973452286903,0.34758202708322355,0.39862480792270516,0.43891320726287314,0.46052359080378685,0.32700636978124387,-0.04366087934919686
2441,[Cl:1][C@:5]([C:4]([H:3])([H:31])[H:41])([H:11])[N:21]([H:22])[H:23].[H-:2],0.5131078313616262,0.5575125525236047,0.5771899672261869,0.595961091487925,0.4636624880560783,0.5080602640679723,0.5277774256126131,0.5465208844142322,0.4486728967664685,0.4930979122030701,0.5128160098048165,0.5315083098568268,0.41528435520129214,0.4597125984978222,0.4793240639438026,0.4981268495572088,0.3454851490550782,-0.10185462155228249
2442,[Cl:1][C@:5]([C@:4]([H:3])([C:31]#[N:32])[N:41]([H:42])[H:43])([N:11]([H:12])[H:13])[C:21]([H:22])([H:23])[H:24].[H-:2],0.4600598775270863,0.4818269657447921,0.5054140203190627,0.5255079516031412,0.443707689137628,0.4654434892741978,0.4890725934730332,0.5091391632143627,0.42203134929459135,0.4437687550764431,0.4673279128009592,0.4874872927016927,0.40290694510961467,0.42467244931179166,0.4482026845554463,0.4683504755079313,0.34751656650715634,-0.07670339714357273
2443,[C:4](=[C:5](/[C:11]#[N:12])[N:21]([H:22])[H:23])(\[C:31]([H:32])([H:33])[H:34])[H:41].[Cl-:1].[Cl:2][H:3],0.4211095685757356,0.4890683182280312,0.5141740074368467,0.5288054357598693,0.4123043827852417,0.4801530236498449,0.5052705979845007,0.5199752736261364,0.3844858192135283,0.4524189424252616,0.4773039279377735,0.49204673286251827,0.30546959634349224,0.37343071141212486,0.39854981185357036,0.41300910966846516,0.3045842066017975,-0.022735336256879558
2444,[C:4](=[C:5](/[N+:11]([O-:12])[O:13])[N:21]([H:22])[H:23])(\[N:31]([H:32])[H:33])[H:41].[F-:1].[H:2][H:3],0.42064971048664745,0.5013544770313775,0.5269229604099191,0.5443586470886572,0.39402332372349513,0.4748191467287093,0.5004207025645806,0.5178958900575412,0.3488584918306664,0.4295511397705016,0.455207070026141,0.4726632177220854,0.287877739570105,0.3687150467534087,0.394239626102209,0.4118123628772953,0.27353801333210737,-0.03758920120164193
2445,[Cl:1][C@:5]([C:4]([H:3])([N:31]([H:32])[H:33])[N:41]([H:42])[H:43])([N:11]([H:12])[H:13])[C:21]([H:22])([H:23])[H:24].[H-:2],0.4611281187592784,0.4967478443190691,0.5117559431798615,0.5241868789446114,0.44298878520908413,0.4786989721221645,0.4937134928735244,0.5061386127026933,0.4224540672721628,0.4581584936496033,0.47312131386216133,0.48552991189695965,0.40141639315204436,0.43707386203035803,0.4521628339436538,0.4645443247281883,0.3148303367666747,-0.10359233082737933
2446,[Br-:1].[C:4](=[C:5](/[N+:11]([O-:12])[O:13])[C:21]([H:22])([H:23])[H:24])(\[C:31]([H:32])([H:33])[H:34])[H:41].[H:2][H:3],0.3985321682316033,0.44303188891091533,0.4860702802912404,0.5149248636468047,0.3833626018296062,0.42778446182191027,0.4708904655911321,0.49982791601852794,0.35494083771575935,0.39932849541549176,0.44245263728752776,0.4711276357125843,0.29957769306548454,0.3440799959659683,0.38702815262582263,0.4157186405019126,0.3106288158175129,-0.01658404225034732
2447,[F:1][C:5]([C:4]([H:3])([N:31]([H:32])[H:33])[H:41])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24].[H-:2],0.5491354500569867,0.5814976306800554,0.5952767790955102,0.6077087428481155,0.5333572770125141,0.5657830903371648,0.5796538661282694,0.5921480777648751,0.4997888257533575,0.5322174214855379,0.5459903095660665,0.5584703491837586,0.4207956170304391,0.4532842025977321,0.46678033694760535,0.47942286506915793,0.3225977269068059,-0.11847390711799347
2448,[Br:1][C:5]([C@:4]([H:3])([N:31]([H:32])[H:33])[C:41]([H:42])([H:43])[H:44])([C:11]([H:12])([H:13])[H:14])[C:21]([H:22])([H:23])[H:24].[F-:2],0.474932507825636,0.5273916845723632,0.5601154523263547,0.5781902340560942,0.422071378001287,0.47461073504344925,0.5073519495065549,0.5255101303948577,0.4183480642886348,0.470815917123289,0.5035170109366817,0.5216524778409233,0.3855798751614473,0.4380138666413906,0.4707166019734387,0.48888628265285955,0.3286784881311812,-0.07509552106421585
2449,[Br-:1].[C:4](=[C:5](/[C:11]([H:12])([H:13])[H:14])[N:21]([H:22])[H:23])(\[H:31])[C:41]#[N:42].[F:2][H:3],0.42751174597373626,0.48825028163003603,0.502383004678759,0.5328533515755277,0.41076190399768064,0.4714535636753472,0.4855008559705067,0.5159477786402602,0.3790909217652886,0.4397725393947841,0.45386173731143503,0.4843887996011679,0.31836421266505105,0.37906346948197617,0.3932150759668759,0.42368879991742353,0.3047659449385842,-0.02512876804406754
2450,[Br:1][C:5]([C:4]([H:3])([C:31]#[N:32])[H:41])([C:11]#[N:12])[C:21]#[N:22].[Cl-:2],0.46738232699253696,0.48959692823070766,0.5047464041521093,0.516889318030827,0.4550370622726785,0.4771269384288284,0.4926839016051792,0.504742046451233,0.4348133798356627,0.4574977015723918,0.4723622427548716,0.48470267393453303,0.053712014269947185,0.07596613814073053,0.09110454391999194,0.10356127643633325,0.4136967852747079,0.009816616066021138
2451,[Cl:1][C:5]([C@:4]([H:3])([C:31]#[N:32])[N:41]([H:42])[H:43])([N:11]([H:12])[H:13])[N:21]([H:22])[H:23].[H-:2],0.4433792104283678,0.46860624207032997,0.4903118901875789,0.5113536146946209,0.43319147669586827,0.4583320263087088,0.4800641415878079,0.5011198588532231,0.4090467229009165,0.43428125195235384,0.45606549850488365,0.4771330705144218,0.39093655761321855,0.41614146742475977,0.43793443287380224,0.4590775701144838,0.339031783132979,-0.07412994352616803
