,xxx,HOMO-3/LUMO,HOMO-3/LUMO+1,HOMO-3/LUMO+2,HOMO-3/LUMO+3,HOMO-2/LUMO,HOMO-2/LUMO+1,HOMO-2/LUMO+2,HOMO-2/LUMO+3,HOMO-1/LUMO,HOMO-1/LUMO+1,HOMO-1/LUMO+2,HOMO-1/LUMO+3,HOMO/LUMO,HOMO/LUMO+1,HOMO/LUMO+2,HOMO/LUMO+3,IP,EA
5436,[C:1](=[C:2]([N:3]([C:4]([O:5])([H:10])[C:13]([C:12]([C:11]([H:18])([H:19])[H:20])([H:21])[H:22])([H:14])[N:15]([C:16](=[O:17])[H:24])[H:23])[H:9])[H:8])([H:6])[H:7],0.47632298497910047,0.5002657088131861,0.5163317042628831,0.528755190801356,0.4380707766102819,0.4619832715907556,0.47810176232597534,0.4905128820880999,0.4205656325845946,0.4445075912501554,0.46057164311669085,0.47295399357527296,0.39218853738340415,0.41602406974757955,0.43215091940796563,0.44454691207680613,0.3138503640849235,-0.09742623536492886
5437,[C:1]([C:2](=[C:3]([H:4])[O:5][C:6]([H:12])([H:13])[H:14])[H:10])([H:7])([H:8])[H:9].[H:11][C:18]1([H:26])[C:17]([C:16](=[C:15]([H:23])[H:24])[H:25])[C:22]([H:30])=[C:21]([H:29])[C:20]([H:28])=[C:19]1[H:27],0.42501471636809035,0.4583918133772239,0.48721818665742267,0.514554639483862,0.39092998292517744,0.42423251809019524,0.4531293145591154,0.4804367779652078,0.3598791326134838,0.3933484981746087,0.4220803622270801,0.449426875383519,0.3256283568303935,0.35897216462881276,0.38768619239934765,0.41499867546239566,0.28060558584173523,-0.04718254160904368
5438,[C:1]([C:2]([C:3]([C:4]([H:17])([H:18])[H:19])([c:5]1[c:6]([H:20])[c:7]([H:21])[c:8]([H:22])[c:9]([H:23])[c:10]1[H:24])[H:16])([H:14])[H:15])([H:11])[H:12].[H:13][C:27]([C:26]([C:25]([H:36])([H:37])[H:38])([c:30]1[c:31]([H:40])[c:32]([H:41])[c:33]([H:42])[c:34]([H:43])[c:35]1[H:44])[H:39])([H:28])[H:29],0.4210080673740163,0.42760927033484214,0.4404318981246435,0.455063327602346,0.3897175870542488,0.39630119506649375,0.40907103579701165,0.4237134769069059,0.3753402476596993,0.382012291400694,0.3949122558380789,0.4097125170757246,0.3622890281638667,0.3690228890012929,0.3817407872617894,0.3963971756829553,0.3046265921070426,-0.05698724343395236
5439,[C:1]([O:2][C:3]([O:4][H:26])([C:5](=[C:6]([H:11])[H:12])[C:7]([H:13])([H:14])[H:15])[C:18]([C:17]([C:16]([H:22])([H:23])[H:24])[H:25])([H:19])[O:20][C:21]([H:27])([H:28])[H:29])([H:8])([H:9])[H:10],0.4513348914713501,0.49977505996778343,0.5195610315605454,0.5302940341429002,0.43842498548341924,0.4869447429466396,0.5067269592761946,0.51744691772022,0.42099445978969047,0.4694211221889774,0.4892434412558499,0.49994205227061617,0.4006147567483459,0.44903941901554634,0.46884143095143116,0.4796114685709839,0.3220680399065588,-0.08912528932978646
5440,[C:17]([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])=[C:5]([H:6])[H:7])([H:11])[H:12])([H:8])([H:9])[H:10].[H:13][O:18][C:19](=[C:20]([H:25])[H:26])[H:24],0.503230531547161,0.5249284213116837,0.5557660499411599,0.575310158362251,0.49430187153603616,0.5160179335430175,0.547052055512826,0.5666101420735588,0.4439976316468549,0.4657500407620209,0.4966190548949834,0.5162953926715405,0.37842851647311193,0.4002304226740157,0.4309430124091526,0.450766052982996,0.29873669643530304,-0.0898876464786644
5441,[C:16]([C:17](=[C:18]([H:19])[O:20][C:21]([H:27])([H:28])[H:29])[H:25])([H:22])([H:23])[H:24].[C:1]([O:2][C:3](=[O:4])[C:5](=[C:6]([H:11])[H:12])[C:7]([H:13])([H:14])[H:15])([H:8])[H:10].[H:9][H:26],0.4185644357730866,0.5009484952339214,0.5366592970263715,0.5425195065112274,0.3901745407263529,0.47257440302376674,0.5083872814057318,0.5141854325475679,0.3577140962476432,0.4401807889711547,0.47596038224819426,0.48174768355542436,0.3162055357113745,0.39868656143758274,0.434505642295359,0.4401771260628656,0.3000030019128116,-0.024019197860265306
5442,[C:1]([C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])[H:11])([H:7])([H:8])[H:9].[C:21]([O:22][O:23])([H:24])([H:25])[H:26],0.5179703643286715,0.545405235858229,0.5596982685669631,0.5683664484407107,0.507021415071089,0.5345238629584033,0.5488355440076356,0.557437412129166,0.49674088712559,0.5242327621359448,0.5385786655670647,0.5472571717561665,0.4723396252890639,0.4999238336422044,0.5140881750341786,0.5228733922085087,0.36483893508535326,-0.11960551107497301
5443,[C:1]([O:2][O:3][C:10]([N:9]([C:8](=[C:7]([H:12])[H:13])[H:14])[H:15])([O:11])[H:16])([H:4])([H:5])[H:6],0.49248374507396947,0.5283947165586824,0.5451791687467202,0.5598936312396563,0.468552732394299,0.5044817591997416,0.5212549750955026,0.5359480165654069,0.4474429056783169,0.4833596088383937,0.5001581058164419,0.5148561158683902,0.3953172741439661,0.43133261104726905,0.4479140434755634,0.46273088508940485,0.31179141016447814,-0.10806111282453142
5444,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[O:6])[N:7]([H:17])[H:18])[H:13])[H:11])([H:8])([H:9])[H:10].[H:12][C:21]([C:20]([C:19]([H:26])([H:27])[H:28])([H:29])[H:30])([H:22])[C:23](=[O:24])[N:25]([H:31])[H:32],0.4818982634238022,0.5017191052751727,0.5222619423965416,0.536493845917174,0.44445801225269027,0.4642429757463544,0.4847290245864267,0.499063753193936,0.42637484494498984,0.44628450091692995,0.46679035532713414,0.4809810265014193,0.40455159723371203,0.42417352448057943,0.4447935999508633,0.45900123089640943,0.32729724458876847,-0.09425650403520679
5445,[C:14]([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])([H:5])[C:15]([O:16][C:17](=[O:18])[C:19](=[C:20]([H:27])[H:28])[H:26])([H:24])[H:25])([C:6](=[O:7])[O:8][H:13])[H:12])([H:9])([H:10])[H:11],0.40845221544636345,0.4774803926053499,0.5244911984959182,0.5391342389962344,0.3937911036859504,0.46286673864974875,0.5099038163989758,0.5244550674241314,0.38521199554263047,0.45422233082536456,0.501296532481762,0.5159649980027782,0.3689898680778505,0.4378171875677023,0.48489762486710186,0.4995244962575723,0.36072668054639756,-0.027680537511183944
5446,[C:16]([C:17](=[C:18]([H:19])[N:20]([C:21](=[O:22])[H:29])[H:28])[H:27])([H:23])([H:24])[H:25].[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:7][H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[H:14][H:26],0.39543258233929585,0.4676040551393489,0.5072595654805298,0.5187025440026314,0.37663420101663314,0.44877598322314294,0.48835126730513867,0.49986410201391773,0.3501321330707266,0.422392740593145,0.4618753826151444,0.47338177963044065,0.30830293343302684,0.3805219196121431,0.4200809792031128,0.43168250352090237,0.30838610952172496,-0.012835106037663363
5447,[C:1]([C:2](=[C:3]([H:4])[H:5])[C:6](=[O:7])[O:8][H:13])([H:9])([H:10])[H:11].[H:12][C:15]([C:14]([H:18])([H:19])[H:20])([C:16]([H:21])[H:22])[C:17]([H:23])([H:24])[H:25],0.4322177653984588,0.5377653756691727,0.5503116422638309,0.561285542999839,0.42299496790746594,0.528495585540074,0.5410680296546018,0.5520317103978283,0.3888898928026042,0.4944288243031959,0.5069613638076709,0.5179323064256541,0.36526084736881165,0.47074996382145573,0.4833142535356581,0.4943510372285808,0.3541813304765665,-0.034090747038231915
5448,[C:10]([C:11](=[C:12]([H:13])[H:14])[N:15]([C:16](=[O:17])[H:23])[H:22])([H:18])([H:19])[H:20].[O:1]([C:2](=[O:3])[C:4]([C:5]([H:8])([H:9])[H:21])[H:7])[H:6],0.4605700790887458,0.5095221284670458,0.5364152247647619,0.5484240262198501,0.42056213464086534,0.4695518459565683,0.49649794073491654,0.5085546380741295,0.3919767080503088,0.44087297576463547,0.46781993065728156,0.47986411261802814,0.35475690595310777,0.4038129132957735,0.4305703359284772,0.44269314622223754,0.3155879205944117,-0.05554851393809037
5449,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([H:7])([C:8]([C:9]([H:17])([H:18])[H:19])([H:15])[H:16])[O:24][C:23]([N:22]([C:21](=[C:20]([H:25])[H:26])[H:27])[H:28])[H:29])([H:13])[H:14])([H:10])([H:11])[H:12],0.4659571660933454,0.5042342692077965,0.5295124429783061,0.5414362944945763,0.4465219499711677,0.48478683945791773,0.5100104088359327,0.5219459457623385,0.414707198709405,0.45311761210152157,0.4782758923374925,0.4902437582705306,0.3639000427305451,0.4022296140654237,0.4274249969011218,0.43941579679291626,0.2976084531598704,-0.08204788994137016
5450,[C:10](=[C:11]([C:12]([H:18])([H:19])[H:20])[C:13]#[N:14])([H:16])[H:17].[O:1]([C:2](=[O:3])[C:4]([C:5]([H:8])[H:9])([H:7])[H:15])[H:6],0.4512385205675561,0.5025705255773882,0.5355335512676617,0.5507530814647399,0.44195894940796343,0.49333647716781864,0.5263367723372776,0.5415594003281842,0.41103677416100926,0.46240164619011564,0.49542076467956664,0.5106544275653521,0.3699721280602172,0.42123826967504974,0.45433825721167925,0.4695910038531378,0.35418189952080165,-0.034749021583306214
5451,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])[C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])([H:12])[H:13])([H:9])([H:10])[H:11].[C:20](=[C:21]([c:22]1[c:23]([H:31])[c:24]([H:32])[c:25]([H:33])[c:26]([H:34])[c:27]1[H:35])[H:30])([H:28])[H:29],0.4066802679475005,0.44452086754046355,0.4772385099549169,0.5173325073874555,0.37985409520001523,0.4177666361650546,0.45050401198521445,0.4905695226521443,0.3525170710164655,0.39052475175718276,0.42318585561517974,0.463345235047335,0.31769707162236804,0.3556859378757298,0.38820145759076025,0.42840990789469996,0.3005487365573887,-0.02176520629972097
5452,[C:1]([C:2]([C:3]([C:4]([H:11])([H:12])[H:13])([C:5]([H:14])([H:15])[H:16])[C:20]([C:18]([C:17]([H:23])([H:24])[H:25])=[C:19]([H:26])[H:27])=[O:21])([H:9])[H:10])([H:6])([H:7])[H:8].[O:22][H:28],0.4283976191448258,0.5085413921172937,0.5336178317702445,0.5517416331236433,0.4141547871694023,0.49423703641082517,0.5193932074202514,0.5375148126183805,0.373912027635969,0.4540987854015596,0.4792011915239368,0.4972778368037572,0.3498213464830481,0.43009142075588835,0.4551296505126617,0.4733127246598997,0.336565756239564,-0.024942851255423094
5453,[C:18]([C:19]([C:20]([H:26])([H:27])[H:28])[C:21]#[N:22])([H:23])([H:24])[H:25].[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[O:6])[O:7][H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.4909387140843132,0.5266773744687845,0.5383241241628265,0.5516496573083896,0.48266818265087014,0.518427035013205,0.5300657945042927,0.5434398306366153,0.4721466190025959,0.5079198192500429,0.5196002055022702,0.5328991719573565,0.4280260480251754,0.4636975841721858,0.4754092681551634,0.48876006732426414,0.3629074152389328,-0.08301372195205822
5454,[C:1]([C:2]([H:10])([H:11])[C:23]([C:22]([C:21]([H:27])([H:28])[H:29])([H:30])[H:31])([H:24])[O:25][C:26]([H:32])([H:33])[H:34])([H:7])([H:8])[H:9].[C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20],0.5257956337815317,0.5466914890107951,0.5549461300812458,0.567225734557066,0.5193163291653041,0.5402238312145553,0.5484847845259344,0.560833460783359,0.4999387090728467,0.5208363124175038,0.5290938634475558,0.5414220152445444,0.4342154700460571,0.4552044003691746,0.46327272586314044,0.4757216581835101,0.3159396156315588,-0.12425725129441814
5455,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[O:6])[N:7]([H:17])[H:18])[H:13])([H:11])[H:12])([H:8])[H:9].[H:10][C:23]([C:21]([C:20]([C:19]([H:26])([H:27])[H:28])([H:29])[H:30])([C:22]([H:32])([H:33])[H:34])[H:31])([H:24])[H:25],0.5022525732866245,0.516675914654817,0.5355699369610173,0.546930184078159,0.4922339722165695,0.5066960649950311,0.5256441350632015,0.5370232333871483,0.44889989524985924,0.46336151896563427,0.48231989859867036,0.49364279616166157,0.42319444293967623,0.43772324240642424,0.45648470750575865,0.46786760229277374,0.3303557409985892,-0.10843460846929778
5456,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([C:7]([H:14])([H:15])[C:18]([C:17]([C:16]([H:22])([H:23])[H:24])([H:25])[H:26])([H:19])[C:20]([C:21]([H:29])([H:30])[H:31])([H:27])[H:28])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.48089356647124937,0.5298238946582992,0.5430458524448227,0.5494209043223438,0.47022627380810605,0.5191679646822326,0.5324396441833159,0.5388847404792212,0.4567662021184498,0.505733943523599,0.5189740991184016,0.5253381702050677,0.43552936897652855,0.48446112161174837,0.4976523163114702,0.5041425905200579,0.3627030010199538,-0.09211097148084595
5457,[C:13]([C:14](=[C:15]([H:16])[H:17])[N:18]([C:19](=[O:20])[H:26])[H:25])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:10])[H:11])([C:4](=[O:5])[O:6][H:12])[H:24])([H:7])([H:8])[H:9],0.47120158770201837,0.49993112795435274,0.5306200859137633,0.5418770853543441,0.4288791178221493,0.45758357554676865,0.48831448238410796,0.4996404643629854,0.406746095177147,0.43542610276590493,0.466131643667286,0.47740369003121036,0.3707761301992357,0.3995546118500268,0.4301375451463141,0.4414678230718093,0.3161353729832417,-0.06968642403236679
5458,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])[H:12])([H:8])([H:9])[H:10].[H:11][C:18]([C:17]([C:16]([H:24])([H:25])[H:26])([N:21]([C:22](=[O:23])[H:29])[H:28])[H:27])([H:19])[H:20],0.40508822728281435,0.48655785925645584,0.5166654504720178,0.5340809628277043,0.3867735850669215,0.46823915509961134,0.4983715506297351,0.5156738514515746,0.3614724825391823,0.44306218271223863,0.47317625386228246,0.49045626218432475,0.34816317432828203,0.4297848910836498,0.4598398952063535,0.4772405095853817,0.33910560690214275,-0.027171430288148758
5459,[C:1]([C:2]([C:3](=[C:4]([H:14])[H:16])[C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])([H:12])[H:13])([H:9])([H:10])[H:11].[C:20]([C:21]=[O:22])([H:26])([H:27])[H:28].[H:15][O:23][C:24](=[C:25]([H:30])[H:31])[H:29],0.40223653704386547,0.4659523902225519,0.5122580763192,0.528333745391234,0.377001249292055,0.44072171322325326,0.48709115224193117,0.5030959757838188,0.3556238852946186,0.4194070268336345,0.4657388659204151,0.48177033130224406,0.3245287574563462,0.38840701029802255,0.43463321576972885,0.45068570249023565,0.3184696813074228,-0.016010398513886043
5460,[C:17](=[C:18]([N:19]([C:20]=[O:21])[H:25])[H:24])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])([H:5])[H:26])([O:6][C:7](=[O:8])[C:9]([H:14])([H:15])[H:16])[H:13])([H:10])([H:11])[H:12],0.4590296435395823,0.49664231256094205,0.5303667436531971,0.5475063397560666,0.4336482914493053,0.47132585241345737,0.5050014433003529,0.5221815506412071,0.4040031641298555,0.44167216625523853,0.4753209728589634,0.4925143799885678,0.3707320455016165,0.4084436963663153,0.4421767490592187,0.45934871980468206,0.3237712548161496,-0.061457050029346184
5461,[C:1]([C:2](=[C:3]([H:4])[H:5])[C:6](=[O:7])[O:8][H:13])([H:9])([H:10])[H:11].[H:12][C:19]1([H:27])[C:18]([H:26])[C:17]([H:25])=[C:16]([C:15](=[C:14]([H:22])[H:23])[H:24])[C:21]([H:29])=[C:20]1[H:28],0.38411953364862306,0.4421862261404497,0.48123885861834814,0.5057692296316324,0.36331761629056536,0.42138323447988035,0.46043739287633817,0.4849861735978035,0.34144584572450454,0.399755495394886,0.43861369871602607,0.4632260878025611,0.2586720890551787,0.3168478470111383,0.35571611206628634,0.3801287757512476,0.29057202089962686,-0.0015251704573928464
5462,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])[C:23]([C:21]([C:20]([H:26])([H:27])[H:28])=[C:22]([H:29])[H:30])([O:24][C:5](=[O:6])[O:7][C:8]([H:17])([H:18])[H:19])[O:25][H:31])([H:12])[H:13])([H:9])([H:10])[H:11],0.4569143768191998,0.48347763506764896,0.5155715645979344,0.5359299360267011,0.4430067130086194,0.46953386591973006,0.5017272840989717,0.5221068411476961,0.430995095462111,0.457482635712308,0.489562482391907,0.5101006224273867,0.4073311215471976,0.43381140506450216,0.4658708433802293,0.48642766798310266,0.3404932603995694,-0.07824380507868278
5463,[C:17]([C:18]([C:19]([H:20])[H:21])([O:22][C:23](=[O:24])[C:25]([H:30])([H:31])[H:32])[H:29])([H:26])([H:27])[H:28].[C:1](=[C:2]([c:3]1[c:4]([H:12])[c:5]([H:13])[c:6]([H:14])[c:7]([H:15])[c:8]1[H:16])[H:11])([H:9])[H:10],0.41021597437021773,0.4435127459099917,0.4648944214349869,0.5155724868630688,0.3850930136601519,0.4184524673431224,0.4398005497013752,0.4905179668844468,0.3598506760491307,0.39328136233577504,0.41458392814162826,0.4653250678838144,0.32365815114677765,0.3570539785171893,0.3781495030070411,0.4291645680605251,0.30304079681004703,-0.028516173677166457
5464,[C:1](=[C:2]([c:3]1[c:4][c:5]([H:13])[c:6]([H:14])[c:7]([H:15])[c:8]1[H:16])[H:11])([H:9])[H:10].[H:12][C:19]([C:18]([C:17]([H:28])([H:29])[H:30])([c:22]1[c:23]([H:32])[c:24]([H:33])[c:25]([H:34])[c:26]([H:35])[c:27]1[H:36])[H:31])([H:20])[H:21],0.39081905486481305,0.4164004208232914,0.4283792904487658,0.45206194022739277,0.3694903877744746,0.3951201648710587,0.4070365132693549,0.43077756791169924,0.3518855094302858,0.3776670984644827,0.3895652581300425,0.4133256690183281,0.3273126454854248,0.3529647524988674,0.3647415939486364,0.3884593577428678,0.29828802926350206,-0.029757930209950684
5465,[C:1]([O:2])([H:4])([H:5])[H:6].[O-:3][O+:11]=[C:10]([C:8]([C:7]([H:13])([H:14])[H:15])=[C:9]([H:16])[H:17])[O:12][H:18],0.4405395938703804,0.5366501337684597,0.5687931260109608,0.5795265167838839,0.40138598818947696,0.497604122334686,0.5298808365483666,0.5404971515039335,0.3805668172757545,0.4767118124364781,0.5088880007202847,0.5195408227960103,0.3282623500627402,0.42435231340731105,0.45645034666732676,0.46716588242044566,0.3183958526262731,-0.029381121449990794
5466,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([H:7])=[C:8]([C:9]([H:17])([H:18])[H:19])[H:16])([H:13])[H:14])([H:10])([H:11])[H:12].[H:15][O:23][C:22]([O:21][C:20]([H:27])([H:28])[H:29])[C:24](=[C:25]([H:30])[H:31])[C:26]([H:32])([H:33])[H:34],0.39671960099237025,0.4743340225945838,0.5124201885923356,0.5240487416841811,0.38393274615506423,0.46150475359185383,0.4996668295942509,0.5112638653075899,0.37342188157829187,0.4510800800053415,0.4892718079363136,0.5008723813866801,0.3372946413446919,0.4148371012759995,0.4530303046171687,0.46464254352456147,0.3231316728682259,-0.025561587855160807
5467,[N:1]([C:2]([O:3])([C:4](=[C:5]([H:9])[H:10])[H:8])[C:13]([C:12]([C:11]([H:18])([H:19])[H:20])([H:21])[H:22])([H:14])[C:15](=[O:16])[N:17]([H:23])[H:24])([H:6])[H:7],0.4321259983612686,0.4681445954761543,0.4986987752223849,0.5173957232210401,0.41981242280249437,0.4558244802322468,0.48634878772281365,0.5050801543990495,0.40858779797609657,0.4445681972637682,0.47513133060129853,0.49387847564015736,0.39288142661893655,0.4289526024585891,0.45947538689792833,0.47822811015690425,0.33843248543808835,-0.07272124419745321
5468,[C:1]([C:2]([C:3]([C:4]([H:14])([H:15])[H:16])=[C:5]([H:6])[H:7])([H:11])[H:12])([H:8])([H:9])[H:10].[H:13][C:22]1([H:36])[C:21]([C:19]([C:18]([C:17]([H:27])([H:28])[H:29])([H:30])[H:31])([C:20]([H:33])([H:34])[H:35])[H:32])[C:26]([H:40])=[C:25]([H:39])[C:24]([H:38])=[C:23]1[H:37],0.43755298902054324,0.4762559276920141,0.5104217371616542,0.5277363749935118,0.42891977164432993,0.4676600931272333,0.5018257199546567,0.519082960432408,0.37925424072245495,0.41818233425996665,0.4521307395328781,0.469475804739908,0.338523911933861,0.3773122159729266,0.4112751841658905,0.4288146923318273,0.28529608084817226,-0.05137768568457122
5469,[C:15]([C:16](=[C:17]([H:24])[H:25])[C:18](=[O:19])[O:20])([H:21])([H:22])[H:23].[C:1]([C:2]([C:3]([H:4])([H:5])[H:26])([C:6](=[O:7])[N:8]([H:13])[H:14])[H:12])([H:9])([H:10])[H:11],0.3935230500885628,0.46821805351577384,0.4973258470433537,0.5158819402096894,0.3776921536103703,0.4524980653275722,0.48160367844664514,0.5000418668836243,0.3672202800204086,0.4421582437672547,0.47112539214024923,0.48957075570443925,0.31265119938609626,0.3874834136922194,0.416478021679323,0.43490615594324894,0.34514183879851684,-0.011287893220274974
5470,[C:12]([C:13]([C:14]([C:15]([H:28])[H:29])([c:16]1[c:17]([H:31])[c:18]([H:32])[c:19]([H:33])[c:20]([H:34])[c:21]1[H:35])[H:27])([H:25])[H:26])([H:22])([H:23])[H:24].[C:1]([C:2]([C:3]([H:9])([H:10])[H:11])([C:4]#[N:5])[H:30])([H:6])([H:7])[H:8],0.45709638402875097,0.46389597006803795,0.5118454262525262,0.5250086719858146,0.4469974394711514,0.4537750169051124,0.5016618049103041,0.5148111732217702,0.3914929595625783,0.3982554420947067,0.4462595837937293,0.45940733119201776,0.37560048194245355,0.38238263970924385,0.4305023826657455,0.4436985024169234,0.3210149372477392,-0.0608104799081422
5471,[C:1]([C:2]([C:3](=[C:4][H:12])[H:10])([H:8])[H:9])([H:5])([H:6])[H:7].[H:11][O:15][O:14][C:13]([H:16])([H:17])[H:18],0.49987250024291113,0.5527635300859515,0.5723125892839116,0.590356621310043,0.47516950561354054,0.5280623235632681,0.5476086284932478,0.5657202205022719,0.4400673222556414,0.49303155050714287,0.5125834168336799,0.5306724860536349,0.4001145235922653,0.45302353719631283,0.47243153525095527,0.4905953109233258,0.3347225505413147,-0.08904012909351053
5472,[C:2](=[O:3])([C:4](=[C:5]([H:9])[H:10])[H:8])[O:13][O:12][C:11]([H:14])([H:15])[H:16].[N:1]([H:6])[H:7],0.40468700743705543,0.5255122949347024,0.5420186367855588,0.5560746248642587,0.39244212464043304,0.5133101443187617,0.5298737013007269,0.5439448796022633,0.377003035750839,0.4978789606316365,0.5142917058752807,0.5284341356087479,0.3439121547898791,0.46494046653874443,0.4814361807334757,0.4956522653000741,0.35154843277054815,-0.02198212023956747
5473,[C:1]([H:7])([H:8])[H:9].[C:2]([C:3]([C:4]([H:12])([H:13])[H:14])([C:5]([H:15])([H:16])[H:17])[C:6]([H:18])([H:19])[H:20])([H:10])([H:11])[C:23]([C:22]([C:21]([H:32])([H:33])[H:34])([c:26]1[c:27]([H:36])[c:28]([H:37])[c:29]([H:38])[c:30]([H:39])[c:31]1[H:40])[H:35])([H:24])[H:25],0.45309289603006697,0.4562075992643785,0.5164011610061615,0.5299595464224596,0.4450898043283617,0.44822666945161665,0.5083772252659242,0.5218786437393532,0.393444971152129,0.3965821392220812,0.4568026940689964,0.4703521319126359,0.38122993252277604,0.3843011339545931,0.4446464850534683,0.4580990169884805,0.3168586464446791,-0.06795121768044725
5474,[C:13]([C:14](=[C:15]([H:16])[O:17][C:18]([H:24])([H:25])[H:26])[H:22])([H:19])([H:20])[H:21].[C:1]([H:7])([H:8])([H:9])[H:23].[C:2](=[C:3]([H:10])[H:11])[C:4](=[O:5])[O:6][H:12],0.41124776799076057,0.501001622945409,0.5398577226060077,0.5467195855341308,0.3916435576641145,0.48140041594043376,0.5202998709652333,0.5271784637903849,0.3647793600610692,0.45452839554364977,0.4933489379865157,0.5002987864799893,0.3077724411314618,0.39755811512506345,0.4364783788969069,0.4434524221802949,0.3029675986869469,-0.015956150624562113
5475,[C:16]([C:17]([C:18]([H:28])([H:29])[H:30])([C:19]([H:20])[H:21])[C:22](=[O:23])[O:24][H:31])([H:25])([H:26])[H:27].[C:1]([C:2]([O:3][C:4](=[O:5])[C:6](=[C:7]([H:14])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],0.41474262141695295,0.4804510136565706,0.5233559080086883,0.5430215764387001,0.3966193329296768,0.4623472401189154,0.5053348951426448,0.5248287238860554,0.38641141254884437,0.4521126675001025,0.49512205962044453,0.5148299219921969,0.37188576182294303,0.4374649028131719,0.4804104200288098,0.5000705407030928,0.35838113260374016,-0.029641015333662746
5476,[C:1]([H:5])([H:6])([H:7])[O:15][O:14][C:13]([H:16])([H:17])[H:18].[C:2](=[C:3]([H:8])[H:9])[C:4]([H:10])([H:11])[H:12],0.5073229056555284,0.5608566172631793,0.5847220694028472,0.5994332828761973,0.46406565238579256,0.5175797536801076,0.5415166841344191,0.5562179260198372,0.4306340905714491,0.48418956574356303,0.5081299111239914,0.5228085420734715,0.4125735775138266,0.4660581531546786,0.4899748882261449,0.5046881486211869,0.34003607298414656,-0.09628365261140517
5477,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]=[C:7]([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10].[H:13][C:18]([C:17]([C:16]([H:26])([H:27])[H:28])([H:29])[H:30])([H:19])[c:20]1[c:21]([H:31])[c:22]([H:32])[c:23]([H:33])[c:24]([H:34])[c:25]1[H:35],0.40136894933633416,0.43758035043938887,0.45206709270687473,0.5181419740759312,0.3876838664265815,0.42390722329189384,0.4384765496987327,0.5045491800753145,0.3559678542584172,0.3923033029679182,0.40682228126815667,0.4729711578258072,0.34490461224162994,0.38134215030753404,0.3956338590957161,0.46159655249515674,0.324143320231713,-0.026260770628934456
5478,[C:1]([C:2]([C:3]([H:4])([H:5])[C:19]1([H:27])[C:18]([H:26])[C:17]([H:25])=[C:16]([C:15](=[C:14]([H:22])[H:23])[H:24])[C:21]([H:29])=[C:20]1[H:28])([C:6](=[O:7])[O:8][H:13])[H:12])([H:9])([H:10])[H:11],0.407469833611251,0.4535380458206074,0.48728032127090043,0.518073222223147,0.38394390166958703,0.4299949975977224,0.46370958328813316,0.4945611198754401,0.35923436788348445,0.40540712367707676,0.4390540147276063,0.4699433649619026,0.30736658980409015,0.35337806901360236,0.3870724407450667,0.4178889331516145,0.2936026894794888,-0.021714460778013072
5479,[C:1]([C:2]([C:3]([C:4]([H:13])([H:14])[H:15])([C:5](=[O:6])[O:7][H:16])[C:18]([C:17]([H:23])([H:24])[H:25])=[O:19])([H:11])[H:12])([H:8])([H:9])[H:10].[O:20][C:21](=[C:22]([H:27])[H:28])[H:26],0.4513597188070634,0.4883959046366641,0.5131771852403026,0.5482226348196205,0.42123529773225304,0.45815279602187464,0.4830527647714201,0.5181318589908992,0.3842077343362758,0.4211532044309136,0.4459827283118848,0.4810992389847531,0.3607491447390764,0.39763781118351105,0.4223433161448436,0.45765869032190276,0.3329560848395801,-0.04113873722903979
